chromosome,genomic_accession,start,end,strand,class,locus_tag,symbol,name,GeneID
5,CP075494.1,2772251,2773993,+,protein_coding,I4U23_022615,,,
5,CP075494.1,2774082,2778318,-,protein_coding,I4U23_022616,,,
5,CP075494.1,2779399,2785270,+,protein_coding,I4U23_022617,,,
5,CP075494.1,2788361,2790516,+,protein_coding,I4U23_022618,,,
5,CP075494.1,2790697,2794808,-,protein_coding,I4U23_022619,,,
5,CP075494.1,2795164,2801284,+,protein_coding,I4U23_022620,,,
5,CP075494.1,2802071,2802298,+,protein_coding,I4U23_022621,,,
5,CP075494.1,2805577,2810532,-,protein_coding,I4U23_022622,,,
5,CP075494.1,2839340,2840320,+,protein_coding,I4U23_022623,,,
5,CP075494.1,2842099,2843625,-,protein_coding,I4U23_022624,,,
5,CP075494.1,2846527,2847001,-,protein_coding,I4U23_022625,,,
5,CP075494.1,2849119,2849298,-,protein_coding,I4U23_022626,,,
5,CP075494.1,2850431,2851965,-,protein_coding,I4U23_022627,,,
5,CP075494.1,2853090,2857109,+,protein_coding,I4U23_022628,,,
5,CP075494.1,2858479,2861375,-,protein_coding,I4U23_022629,,,
5,CP075494.1,2862881,2863309,+,protein_coding,I4U23_022630,,,
5,CP075494.1,2863895,2864700,-,protein_coding,I4U23_022631,,,
5,CP075494.1,2866945,2868859,+,protein_coding,I4U23_022632,,,
5,CP075494.1,2870012,2872361,+,protein_coding,I4U23_022633,,,
5,CP075494.1,2873456,2874602,+,protein_coding,I4U23_022634,,,
5,CP075494.1,2876945,2877016,-,tRNA,I4U23_022635,,,
5,CP075494.1,2877300,2877921,+,protein_coding,I4U23_022636,,,
5,CP075494.1,2878266,2878713,-,protein_coding,I4U23_022637,,,
5,CP075494.1,2879171,2881261,+,protein_coding,I4U23_022638,,,
5,CP075494.1,2881664,2882543,+,protein_coding,I4U23_022639,,,
5,CP075494.1,2882674,2883612,-,protein_coding,I4U23_022640,,,
5,CP075494.1,2884280,2885564,+,protein_coding,I4U23_022641,,,
5,CP075494.1,2885743,2886315,+,protein_coding,I4U23_022642,,,
5,CP075494.1,2886945,2887865,-,protein_coding,I4U23_022643,,,
5,CP075494.1,2888380,2889233,+,protein_coding,I4U23_022644,,,
5,CP075494.1,2889643,2891058,-,protein_coding,I4U23_022645,,,
5,CP075494.1,2895621,2897889,+,protein_coding,I4U23_022646,,,
5,CP075494.1,2898101,2898465,-,protein_coding,I4U23_022647,,,
5,CP075494.1,2900820,2906275,+,protein_coding,I4U23_022648,,,
5,CP075494.1,2907229,2907783,+,protein_coding,I4U23_022649,,,
5,CP075494.1,2909976,2910383,+,protein_coding,I4U23_022650,,,
5,CP075494.1,2912670,2915417,-,protein_coding,I4U23_022651,,,
5,CP075494.1,2916203,2917471,+,protein_coding,I4U23_022652,,,
5,CP075494.1,2917778,2920085,+,protein_coding,I4U23_022653,,,
5,CP075494.1,2920808,2921771,-,protein_coding,I4U23_022654,,,
5,CP075494.1,2922878,2923522,-,protein_coding,I4U23_022655,,,
5,CP075494.1,2923846,2924645,+,protein_coding,I4U23_022656,,,
5,CP075494.1,2928756,2931620,+,protein_coding,I4U23_022657,,,
5,CP075494.1,2938800,2940432,-,protein_coding,I4U23_022658,,,
5,CP075494.1,2940912,2941149,+,protein_coding,I4U23_022659,,,
5,CP075494.1,2941669,2942162,+,protein_coding,I4U23_022660,,,
5,CP075494.1,2943862,2945490,-,protein_coding,I4U23_022661,,,
5,CP075494.1,2946362,2947574,+,protein_coding,I4U23_022662,,,
5,CP075494.1,2948395,2948886,+,protein_coding,I4U23_022663,,,
5,CP075494.1,2958579,2960431,-,protein_coding,I4U23_022664,,,
5,CP075494.1,2960475,2962452,-,protein_coding,I4U23_022665,,,
5,CP075494.1,2963021,2964113,+,protein_coding,I4U23_022666,,,
5,CP075494.1,2964273,2965211,-,protein_coding,I4U23_022667,,,
5,CP075494.1,2965397,2967054,-,protein_coding,I4U23_022668,,,
5,CP075494.1,2967597,2976581,+,protein_coding,I4U23_022669,,,
5,CP075494.1,2976746,2977024,-,protein_coding,I4U23_022670,,,
5,CP075494.1,2978005,2980867,-,protein_coding,I4U23_022671,,,
5,CP075494.1,2981564,2982277,+,protein_coding,I4U23_022672,,,
5,CP075494.1,2984203,2985111,-,protein_coding,I4U23_022673,,,
5,CP075494.1,2985642,2987589,+,protein_coding,I4U23_022674,,,
5,CP075494.1,2987660,2992902,-,protein_coding,I4U23_022675,,,
5,CP075494.1,2996319,2997414,+,protein_coding,I4U23_022676,,,
5,CP075494.1,2998736,2999469,+,protein_coding,I4U23_022677,,,
5,CP075494.1,2999568,3000254,-,protein_coding,I4U23_022678,,,
5,CP075494.1,3001468,3001996,-,protein_coding,I4U23_022679,,,
5,CP075494.1,3002876,3007992,+,protein_coding,I4U23_022680,,,
5,CP075494.1,3008945,3010272,-,protein_coding,I4U23_022681,,,
5,CP075494.1,3010852,3011595,-,protein_coding,I4U23_022682,,,
5,CP075494.1,3013797,3016053,-,protein_coding,I4U23_022683,,,
5,CP075494.1,3016390,3017652,-,protein_coding,I4U23_022684,,,
5,CP075494.1,3019321,3023575,+,protein_coding,I4U23_022685,,,
5,CP075494.1,3026160,3027868,+,protein_coding,I4U23_022686,,,
5,CP075494.1,3028608,3031052,-,protein_coding,I4U23_022687,,,
5,CP075494.1,3032739,3033557,-,protein_coding,I4U23_022688,,,
5,CP075494.1,3034157,3034666,-,protein_coding,I4U23_022689,,,
5,CP075494.1,3039221,3040837,-,protein_coding,I4U23_022690,,,
5,CP075494.1,3041452,3042004,+,protein_coding,I4U23_022691,,,
5,CP075494.1,3042111,3043217,+,protein_coding,I4U23_022692,,,
5,CP075494.1,3043806,3044408,-,protein_coding,I4U23_022693,,,
5,CP075494.1,3046811,3048039,-,protein_coding,I4U23_022694,,,
5,CP075494.1,3048505,3049494,-,protein_coding,I4U23_022695,,,
5,CP075494.1,3051731,3052711,+,protein_coding,I4U23_022696,,,
5,CP075494.1,3054147,3058499,+,protein_coding,I4U23_022697,,,
5,CP075494.1,3058794,3059720,-,protein_coding,I4U23_022698,,,
5,CP075494.1,3061264,3062302,+,protein_coding,I4U23_022699,,,
5,CP075494.1,3062509,3062831,-,protein_coding,I4U23_022700,,,
5,CP075494.1,3063391,3064236,+,protein_coding,I4U23_022701,,,
5,CP075494.1,3064261,3064332,-,tRNA,I4U23_022702,,,
5,CP075494.1,3064678,3064748,-,tRNA,I4U23_022703,,,
5,CP075494.1,3065099,3065169,+,tRNA,I4U23_022704,,,
5,CP075494.1,3066248,3069751,-,protein_coding,I4U23_022705,,,
5,CP075494.1,3071367,3071437,-,tRNA,I4U23_022706,,,
5,CP075494.1,3071788,3071858,+,tRNA,I4U23_022707,,,
5,CP075494.1,3072192,3073151,+,protein_coding,I4U23_022708,,,
5,CP075494.1,3074749,3075045,+,protein_coding,I4U23_022709,,,
5,CP075494.1,3079705,3080097,-,protein_coding,I4U23_022710,,,
5,CP075494.1,3083047,3083469,-,protein_coding,I4U23_022711,,,
5,CP075494.1,3086558,3087989,+,protein_coding,I4U23_022712,,,
5,CP075494.1,3088304,3089210,-,protein_coding,I4U23_022713,,,
5,CP075494.1,3089951,3090219,+,protein_coding,I4U23_022714,,,
5,CP075494.1,3093852,3095032,-,protein_coding,I4U23_022715,,,
5,CP075494.1,3096829,3100067,+,protein_coding,I4U23_022716,,,
5,CP075494.1,3100391,3101851,+,protein_coding,I4U23_022717,,,
5,CP075494.1,3102358,3102678,-,protein_coding,I4U23_022718,,,
5,CP075494.1,3103781,3104764,+,protein_coding,I4U23_022719,,,
5,CP075494.1,3105476,3106231,-,protein_coding,I4U23_022720,,,
5,CP075494.1,3107055,3108567,-,protein_coding,I4U23_022721,,,
5,CP075494.1,3109590,3110102,-,protein_coding,I4U23_022722,,,
5,CP075494.1,3114593,3115129,+,protein_coding,I4U23_022723,,,
5,CP075494.1,3116130,3117850,+,protein_coding,I4U23_022724,,,
5,CP075494.1,3119233,3121457,-,protein_coding,I4U23_022725,,,
5,CP075494.1,3126615,3130143,+,protein_coding,I4U23_022726,,,
5,CP075494.1,3130607,3131769,+,protein_coding,I4U23_022727,,,
5,CP075494.1,3131814,3134820,-,protein_coding,I4U23_022728,,,
5,CP075494.1,3135038,3135649,-,protein_coding,I4U23_022729,,,
5,CP075494.1,3136205,3136906,+,protein_coding,I4U23_022730,,,
5,CP075494.1,3140576,3141497,+,protein_coding,I4U23_022731,,,
5,CP075494.1,3143448,3144494,+,protein_coding,I4U23_022732,,,
5,CP075494.1,3144690,3146472,+,protein_coding,I4U23_022733,,,
5,CP075494.1,3146751,3147944,-,protein_coding,I4U23_022734,,,
5,CP075494.1,3148252,3149317,-,protein_coding,I4U23_022735,,,
5,CP075494.1,3149941,3153241,+,protein_coding,I4U23_022736,,,
5,CP075494.1,3153376,3157017,-,protein_coding,I4U23_022737,,,
5,CP075494.1,3158416,3159180,+,protein_coding,I4U23_022738,,,
5,CP075494.1,3159451,3160562,-,protein_coding,I4U23_022739,,,
5,CP075494.1,3161846,3162764,+,protein_coding,I4U23_022740,,,
5,CP075494.1,3163793,3165003,-,protein_coding,I4U23_022741,,,
5,CP075494.1,3165716,3167604,+,protein_coding,I4U23_022742,,,
5,CP075494.1,3167712,3168393,-,protein_coding,I4U23_022743,,,
5,CP075494.1,3168076,3169485,-,protein_coding,I4U23_022744,,,
5,CP075494.1,3169730,3171296,+,protein_coding,I4U23_022745,,,
5,CP075494.1,3171322,3172281,-,protein_coding,I4U23_022746,,,
5,CP075494.1,3174116,3180278,-,protein_coding,I4U23_022747,,,
5,CP075494.1,3182177,3183366,+,protein_coding,I4U23_022748,,,
5,CP075494.1,3183886,3186858,-,protein_coding,I4U23_022749,,,
5,CP075494.1,3187652,3188601,-,protein_coding,I4U23_022750,,,
5,CP075494.1,3189797,3190396,-,protein_coding,I4U23_022751,,,
5,CP075494.1,3200090,3201171,-,protein_coding,I4U23_022752,,,
5,CP075494.1,3201737,3202442,-,protein_coding,I4U23_022753,,,
5,CP075494.1,3202698,3204597,+,protein_coding,I4U23_022754,,,
5,CP075494.1,3204596,3208113,-,protein_coding,I4U23_022755,,,
5,CP075494.1,3208504,3209070,+,protein_coding,I4U23_022756,,,
5,CP075494.1,3209718,3211436,+,protein_coding,I4U23_022757,,,
5,CP075494.1,3213128,3214305,-,protein_coding,I4U23_022758,,,
5,CP075494.1,3215541,3218379,+,protein_coding,I4U23_022759,,,
5,CP075494.1,3218594,3223877,-,protein_coding,I4U23_022760,,,
5,CP075494.1,3224145,3224713,-,protein_coding,I4U23_022761,,,
5,CP075494.1,3225288,3225806,+,protein_coding,I4U23_022762,,,
5,CP075494.1,3226004,3227605,-,protein_coding,I4U23_022763,,,
5,CP075494.1,3228412,3229685,+,protein_coding,I4U23_022764,,,
5,CP075494.1,3229807,3230823,-,protein_coding,I4U23_022765,,,
5,CP075494.1,3232215,3232532,-,protein_coding,I4U23_022766,,,
5,CP075494.1,3242034,3242238,-,protein_coding,I4U23_022767,,,
5,CP075494.1,3245260,3246491,-,protein_coding,I4U23_022768,,,
5,CP075494.1,3248403,3249788,+,protein_coding,I4U23_022769,,,
5,CP075494.1,3250966,3251316,-,protein_coding,I4U23_022770,,,
5,CP075494.1,3252741,3255258,+,protein_coding,I4U23_022771,,,
5,CP075494.1,3255498,3256080,-,protein_coding,I4U23_022772,,,
5,CP075494.1,3257056,3259639,-,protein_coding,I4U23_022773,,,
5,CP075494.1,3259844,3260232,-,protein_coding,I4U23_022774,,,
5,CP075494.1,3260561,3262776,-,protein_coding,I4U23_022775,,,
5,CP075494.1,3263472,3264465,+,protein_coding,I4U23_022776,,,
5,CP075494.1,3264728,3265740,-,protein_coding,I4U23_022777,,,
5,CP075494.1,3265955,3266437,-,protein_coding,I4U23_022778,,,
5,CP075494.1,3270918,3271706,+,protein_coding,I4U23_022779,,,
5,CP075494.1,3276083,3279203,-,protein_coding,I4U23_022780,,,
5,CP075494.1,3282555,3283499,+,protein_coding,I4U23_022781,,,
5,CP075494.1,3285565,3291250,+,protein_coding,I4U23_022782,,,
5,CP075494.1,3291953,3294184,-,protein_coding,I4U23_022783,,,
5,CP075494.1,3295266,3295982,-,protein_coding,I4U23_022784,,,
5,CP075494.1,3295936,3296766,-,protein_coding,I4U23_022785,,,
5,CP075494.1,3297044,3297116,+,tRNA,I4U23_022786,,,
5,CP075494.1,3300343,3300817,-,protein_coding,I4U23_022787,,,
5,CP075494.1,3301743,3302388,-,protein_coding,I4U23_022788,,,
5,CP075494.1,3304487,3306830,-,protein_coding,I4U23_022789,,,
5,CP075494.1,3308200,3309846,+,protein_coding,I4U23_022790,,,
5,CP075494.1,3310387,3312456,+,protein_coding,I4U23_022791,,,
5,CP075494.1,3313193,3314803,+,protein_coding,I4U23_022792,,,
5,CP075494.1,3315087,3316046,+,protein_coding,I4U23_022793,,,
5,CP075494.1,3321102,3321830,+,protein_coding,I4U23_022794,,,
5,CP075494.1,3322630,3323452,+,protein_coding,I4U23_022795,,,
5,CP075494.1,3323901,3325958,+,protein_coding,I4U23_022796,,,
5,CP075494.1,3325963,3327501,-,protein_coding,I4U23_022797,,,
5,CP075494.1,3327787,3328335,+,protein_coding,I4U23_022798,,,
5,CP075494.1,3329889,3330373,+,protein_coding,I4U23_022799,,,
5,CP075494.1,3332923,3334683,-,protein_coding,I4U23_022800,,,
5,CP075494.1,3334842,3335428,-,protein_coding,I4U23_022801,,,
5,CP075494.1,3350652,3351350,+,protein_coding,I4U23_022802,,,
5,CP075494.1,3351869,3352849,-,protein_coding,I4U23_022803,,,
5,CP075494.1,3354533,3356755,+,protein_coding,I4U23_022804,,,
5,CP075494.1,3356891,3360636,-,protein_coding,I4U23_022805,,,
5,CP075494.1,3362751,3363929,+,protein_coding,I4U23_022806,,,
5,CP075494.1,3363993,3364418,-,protein_coding,I4U23_022807,,,
5,CP075494.1,3364650,3365142,+,protein_coding,I4U23_022808,,,
5,CP075494.1,3366881,3368806,+,protein_coding,I4U23_022809,,,
5,CP075494.1,3369016,3374779,-,protein_coding,I4U23_022810,,,
5,CP075494.1,3375710,3379437,-,protein_coding,I4U23_022811,,,
5,CP075494.1,3379713,3380722,+,protein_coding,I4U23_022812,,,
5,CP075494.1,3381358,3382345,+,protein_coding,I4U23_022813,,,
5,CP075494.1,3386290,3388017,-,protein_coding,I4U23_022814,,,
5,CP075494.1,3388901,3390515,+,protein_coding,I4U23_022815,,,
5,CP075494.1,3393952,3395047,-,protein_coding,I4U23_022816,,,
5,CP075494.1,3396362,3397893,+,protein_coding,I4U23_022817,,,
5,CP075494.1,3398954,3399627,+,protein_coding,I4U23_022818,,,
5,CP075494.1,3403779,3414853,-,protein_coding,I4U23_022819,,,
5,CP075494.1,3417880,3424464,+,protein_coding,I4U23_022820,,,
5,CP075494.1,3430057,3431317,+,protein_coding,I4U23_022821,,,
5,CP075494.1,3436984,3442792,-,protein_coding,I4U23_022822,,,
5,CP075494.1,3445636,3457601,-,protein_coding,I4U23_022823,,,
5,CP075494.1,3457764,3458198,-,protein_coding,I4U23_022824,,,
5,CP075494.1,3459070,3459378,-,protein_coding,I4U23_022825,,,
5,CP075494.1,3460055,3461173,-,protein_coding,I4U23_022826,,,
5,CP075494.1,3461297,3462352,-,protein_coding,I4U23_022827,,,
5,CP075494.1,3464405,3466470,-,protein_coding,I4U23_022828,,,
5,CP075494.1,3468941,3470898,-,protein_coding,I4U23_022829,,,
5,CP075494.1,3471146,3472105,-,protein_coding,I4U23_022830,,,
5,CP075494.1,3475542,3479341,+,protein_coding,I4U23_022831,,,
5,CP075494.1,3480432,3481801,+,protein_coding,I4U23_022832,,,
5,CP075494.1,3482318,3482491,-,protein_coding,I4U23_022833,,,
5,CP075494.1,3484421,3486625,-,protein_coding,I4U23_022834,,,
5,CP075494.1,3487745,3490804,-,protein_coding,I4U23_022835,,,
5,CP075494.1,3492689,3493734,+,protein_coding,I4U23_022836,,,
5,CP075494.1,3494097,3495521,-,protein_coding,I4U23_022837,,,
5,CP075494.1,3495960,3497745,+,protein_coding,I4U23_022838,,,
5,CP075494.1,3499551,3500296,+,protein_coding,I4U23_022839,,,
5,CP075494.1,3500707,3501114,+,protein_coding,I4U23_022840,,,
5,CP075494.1,3501176,3503055,-,protein_coding,I4U23_022841,,,
5,CP075494.1,3504368,3507805,-,protein_coding,I4U23_022842,,,
5,CP075494.1,3508165,3508577,-,protein_coding,I4U23_022843,,,
5,CP075494.1,3509378,3510276,-,protein_coding,I4U23_022844,,,
5,CP075494.1,3511526,3518466,-,protein_coding,I4U23_022845,,,
5,CP075494.1,3519337,3519950,+,protein_coding,I4U23_022846,,,
5,CP075494.1,3520776,3522577,-,protein_coding,I4U23_022847,,,
5,CP075494.1,3523523,3523948,-,protein_coding,I4U23_022848,,,
5,CP075494.1,3526484,3526873,-,protein_coding,I4U23_022849,,,
5,CP075494.1,3527663,3529739,-,protein_coding,I4U23_022850,,,
5,CP075494.1,3529907,3535144,-,protein_coding,I4U23_022851,,,
5,CP075494.1,3536171,3536776,+,protein_coding,I4U23_022852,,,
5,CP075494.1,3536828,3538684,+,protein_coding,I4U23_022853,,,
5,CP075494.1,3538895,3539917,-,protein_coding,I4U23_022854,,,
5,CP075494.1,3541079,3541639,-,protein_coding,I4U23_022855,,,
5,CP075494.1,3543882,3544519,-,protein_coding,I4U23_022856,,,
5,CP075494.1,3548264,3548989,-,protein_coding,I4U23_022857,,,
5,CP075494.1,3549927,3552123,-,protein_coding,I4U23_022858,,,
5,CP075494.1,3552988,3554555,+,protein_coding,I4U23_022859,,,
5,CP075494.1,3554942,3555917,-,protein_coding,I4U23_022860,,,
5,CP075494.1,3556412,3561022,+,protein_coding,I4U23_022861,,,
5,CP075494.1,3562886,3563854,+,protein_coding,I4U23_022862,,,
5,CP075494.1,3564044,3564367,-,protein_coding,I4U23_022863,,,
5,CP075494.1,3569350,3570699,+,protein_coding,I4U23_022864,,,
5,CP075494.1,3571413,3572084,-,protein_coding,I4U23_022865,,,
5,CP075494.1,3575338,3584150,+,protein_coding,I4U23_022866,,,
5,CP075494.1,3576774,3577926,+,protein_coding,I4U23_022867,,,
5,CP075494.1,3586059,3586742,-,protein_coding,I4U23_022868,,,
5,CP075494.1,3587463,3589745,-,protein_coding,I4U23_022869,,,
5,CP075494.1,3589995,3590950,-,protein_coding,I4U23_022870,,,
5,CP075494.1,3591502,3592430,-,protein_coding,I4U23_022871,,,
5,CP075494.1,3596116,3597013,+,protein_coding,I4U23_022872,,,
5,CP075494.1,3597412,3598065,-,protein_coding,I4U23_022873,,,
5,CP075494.1,3599631,3602218,+,protein_coding,I4U23_022874,,,
5,CP075494.1,3606065,3606799,-,protein_coding,I4U23_022875,,,
5,CP075494.1,3608116,3609354,-,protein_coding,I4U23_022876,,,
5,CP075494.1,3614140,3614604,+,protein_coding,I4U23_022877,,,
5,CP075494.1,3615638,3616799,-,protein_coding,I4U23_022878,,,
5,CP075494.1,3617624,3618849,-,protein_coding,I4U23_022879,,,
5,CP075494.1,3621577,3622557,+,protein_coding,I4U23_022880,,,
5,CP075494.1,3623346,3624868,+,protein_coding,I4U23_022881,,,
5,CP075494.1,3624909,3629090,-,protein_coding,I4U23_022882,,,
5,CP075494.1,3626055,3626574,+,protein_coding,I4U23_022883,,,
5,CP075494.1,3630423,3632999,-,protein_coding,I4U23_022884,,,
5,CP075494.1,3634159,3635342,+,protein_coding,I4U23_022885,,,
5,CP075494.1,3635797,3638092,-,protein_coding,I4U23_022886,,,
5,CP075494.1,3644430,3645504,-,protein_coding,I4U23_022887,,,
5,CP075494.1,3651435,3651507,-,tRNA,I4U23_022888,,,
5,CP075494.1,3652117,3657391,-,protein_coding,I4U23_022889,,,
5,CP075494.1,3658871,3660223,+,protein_coding,I4U23_022890,,,
5,CP075494.1,3661351,3662178,+,protein_coding,I4U23_022891,,,
5,CP075494.1,3661887,3664730,-,protein_coding,I4U23_022892,,,
5,CP075494.1,3665274,3666122,-,protein_coding,I4U23_022893,,,
5,CP075494.1,3667978,3668355,+,protein_coding,I4U23_022894,,,
5,CP075494.1,3668402,3669199,+,protein_coding,I4U23_022895,,,
5,CP075494.1,3670273,3672195,+,protein_coding,I4U23_022896,,,
5,CP075494.1,3672236,3673697,-,protein_coding,I4U23_022897,,,
5,CP075494.1,3673981,3675277,-,protein_coding,I4U23_022898,,,
5,CP075494.1,3675520,3676554,-,protein_coding,I4U23_022899,,,
5,CP075494.1,3677442,3678535,-,protein_coding,I4U23_022900,,,
5,CP075494.1,3679568,3680754,+,protein_coding,I4U23_022901,,,
5,CP075494.1,3680851,3682256,-,protein_coding,I4U23_022902,,,
5,CP075494.1,3682210,3683448,+,protein_coding,I4U23_022903,,,
5,CP075494.1,3684368,3685257,+,protein_coding,I4U23_022904,,,
5,CP075494.1,3685505,3686012,+,protein_coding,I4U23_022905,,,
5,CP075494.1,3686024,3688018,+,protein_coding,I4U23_022906,,,
5,CP075494.1,3688076,3690524,-,protein_coding,I4U23_022907,,,
5,CP075494.1,3690735,3695552,-,protein_coding,I4U23_022908,,,
5,CP075494.1,3697839,3698418,+,protein_coding,I4U23_022909,,,
5,CP075494.1,3698519,3700211,-,protein_coding,I4U23_022910,,,
5,CP075494.1,3701709,3704575,-,protein_coding,I4U23_022911,,,
5,CP075494.1,3705765,3706958,+,protein_coding,I4U23_022912,,,
5,CP075494.1,3707892,3712940,+,protein_coding,I4U23_022913,,,
5,CP075494.1,3712795,3713784,-,protein_coding,I4U23_022914,,,
5,CP075494.1,3713990,3714443,+,protein_coding,I4U23_022915,,,
5,CP075494.1,3715057,3716141,+,protein_coding,I4U23_022916,,,
5,CP075494.1,3717672,3717954,+,protein_coding,I4U23_022917,,,
5,CP075494.1,3719201,3720798,+,protein_coding,I4U23_022918,,,
5,CP075494.1,3722046,3723541,+,protein_coding,I4U23_022919,,,
5,CP075494.1,3723975,3727725,-,protein_coding,I4U23_022920,,,
5,CP075494.1,3728277,3729484,-,protein_coding,I4U23_022921,,,
5,CP075494.1,3730980,3741008,+,protein_coding,I4U23_022922,,,
5,CP075494.1,3741748,3743196,+,protein_coding,I4U23_022923,,,
5,CP075494.1,3743654,3744734,-,protein_coding,I4U23_022924,,,
5,CP075494.1,3744952,3745875,+,protein_coding,I4U23_022925,,,
5,CP075494.1,3746216,3747169,+,protein_coding,I4U23_022926,,,
5,CP075494.1,3747485,3750172,-,protein_coding,I4U23_022927,,,
5,CP075494.1,3751001,3755703,-,protein_coding,I4U23_022928,,,
5,CP075494.1,3756884,3758665,+,protein_coding,I4U23_022929,,,
5,CP075494.1,3759659,3761683,+,protein_coding,I4U23_022930,,,
5,CP075494.1,3762614,3765850,+,protein_coding,I4U23_022931,,,
5,CP075494.1,3766364,3767173,+,protein_coding,I4U23_022932,,,
5,CP075494.1,3770631,3771956,-,protein_coding,I4U23_022933,,,
5,CP075494.1,3772584,3773741,-,protein_coding,I4U23_022934,,,
5,CP075494.1,3774572,3775581,-,protein_coding,I4U23_022935,,,
5,CP075494.1,3775918,3776432,+,protein_coding,I4U23_022936,,,
5,CP075494.1,3776542,3777864,-,protein_coding,I4U23_022937,,,
5,CP075494.1,3778618,3779478,+,protein_coding,I4U23_022938,,,
5,CP075494.1,3783029,3784400,+,protein_coding,I4U23_022939,,,
5,CP075494.1,3784515,3785479,+,protein_coding,I4U23_022940,,,
5,CP075494.1,3785886,3786278,-,protein_coding,I4U23_022941,,,
5,CP075494.1,3786923,3788647,-,protein_coding,I4U23_022942,,,
5,CP075494.1,3791048,3792975,+,protein_coding,I4U23_022943,,,
5,CP075494.1,3793487,3793870,-,protein_coding,I4U23_022944,,,
5,CP075494.1,3802910,3803890,-,protein_coding,I4U23_022945,,,
5,CP075494.1,3804600,3805640,+,protein_coding,I4U23_022946,,,
5,CP075494.1,3806143,3807254,-,protein_coding,I4U23_022947,,,
5,CP075494.1,3811523,3813693,+,protein_coding,I4U23_022948,,,
5,CP075494.1,3813873,3814370,-,protein_coding,I4U23_022949,,,
5,CP075494.1,3814614,3815297,-,protein_coding,I4U23_022950,,,
5,CP075494.1,3815745,3817866,+,protein_coding,I4U23_022951,,,
5,CP075494.1,3819759,3822396,+,protein_coding,I4U23_022952,,,
5,CP075494.1,3822931,3824180,+,protein_coding,I4U23_022953,,,
5,CP075494.1,3831810,3834013,-,protein_coding,I4U23_022954,,,
5,CP075494.1,3834731,3835525,+,protein_coding,I4U23_022955,,,
5,CP075494.1,3837347,3838338,+,protein_coding,I4U23_022956,,,
5,CP075494.1,3838581,3839847,+,protein_coding,I4U23_022957,,,
5,CP075494.1,3839840,3841926,-,protein_coding,I4U23_022958,,,
5,CP075494.1,3843346,3847194,+,protein_coding,I4U23_022959,,,
5,CP075494.1,3847331,3849095,-,protein_coding,I4U23_022960,,,
5,CP075494.1,3849371,3851492,-,protein_coding,I4U23_022961,,,
5,CP075494.1,3852623,3853615,-,protein_coding,I4U23_022962,,,
5,CP075494.1,3855846,3858289,+,protein_coding,I4U23_022963,,,
5,CP075494.1,3858381,3859103,-,protein_coding,I4U23_022964,,,
5,CP075494.1,3859949,3862289,-,protein_coding,I4U23_022965,,,
5,CP075494.1,3867430,3870520,+,protein_coding,I4U23_022966,,,
5,CP075494.1,3871431,3873279,-,protein_coding,I4U23_022967,,,
5,CP075494.1,3873983,3876667,+,protein_coding,I4U23_022968,,,
5,CP075494.1,3877935,3879881,-,protein_coding,I4U23_022969,,,
5,CP075494.1,3880934,3882138,-,protein_coding,I4U23_022970,,,
5,CP075494.1,3882184,3883017,-,protein_coding,I4U23_022971,,,
5,CP075494.1,3886224,3887182,+,protein_coding,I4U23_022972,,,
5,CP075494.1,3888465,3889902,+,protein_coding,I4U23_022973,,,
5,CP075494.1,3890605,3894771,-,protein_coding,I4U23_022974,,,
5,CP075494.1,3897470,3898492,+,protein_coding,I4U23_022975,,,
5,CP075494.1,3898597,3900321,-,protein_coding,I4U23_022976,,,
5,CP075494.1,3900610,3902089,-,protein_coding,I4U23_022977,,,
5,CP075494.1,3904080,3905052,-,protein_coding,I4U23_022978,,,
5,CP075494.1,3907818,3912764,-,protein_coding,I4U23_022979,,,
5,CP075494.1,3913845,3916183,+,protein_coding,I4U23_022980,,,
5,CP075494.1,3916653,3918045,+,protein_coding,I4U23_022981,,,
5,CP075494.1,3918696,3918896,-,protein_coding,I4U23_022982,,,
5,CP075494.1,3920532,3921718,+,protein_coding,I4U23_022983,,,
5,CP075494.1,3922606,3924368,+,protein_coding,I4U23_022984,,,
5,CP075494.1,3924782,3925201,-,protein_coding,I4U23_022985,,,
5,CP075494.1,3925375,3926953,-,protein_coding,I4U23_022986,,,
5,CP075494.1,3930361,3932553,+,protein_coding,I4U23_022987,,,
5,CP075494.1,3933035,3936124,-,protein_coding,I4U23_022988,,,
5,CP075494.1,3936252,3937818,-,protein_coding,I4U23_022989,,,
5,CP075494.1,3938333,3939284,+,protein_coding,I4U23_022990,,,
5,CP075494.1,3942222,3943378,-,protein_coding,I4U23_022991,,,
5,CP075494.1,3944185,3944656,-,protein_coding,I4U23_022992,,,
5,CP075494.1,3945066,3950609,-,protein_coding,I4U23_022993,,,
5,CP075494.1,3951491,3955959,+,protein_coding,I4U23_022994,,,
5,CP075494.1,3956027,3958078,-,protein_coding,I4U23_022995,,,
5,CP075494.1,3958205,3959950,-,protein_coding,I4U23_022996,,,
5,CP075494.1,3962129,3962668,+,protein_coding,I4U23_022997,,,
5,CP075494.1,3962998,3967674,-,protein_coding,I4U23_022998,,,
5,CP075494.1,3970304,3971305,+,protein_coding,I4U23_022999,,,
5,CP075494.1,3972881,3974707,+,protein_coding,I4U23_023000,,,
5,CP075494.1,3979451,3980284,+,protein_coding,I4U23_023001,,,
5,CP075494.1,3981839,3982905,-,protein_coding,I4U23_023002,,,
